# provenance
# target	aptus data-acquisition brief target 2 — communication scenarios (file 2 of 2): the scope item <-> communication scenario bridge
# source_url	https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope
# source_title	SAP S/4HANA Cloud Public Edition — "Available Interfaces for Your Selected Scope" (SAP_S4HANA_BEST_PRACTICES, version 2608). SAP's own words: "This overview provides a mapping of SAP S/4HANA Cloud Public Edition scope items and available APIs in the respective business context".
# source_table_columns	Scope Item ID | Description | Interface ID | Interface Description | Interface Type | Communication Scenario ID | New This Release | Link to Set-Up Instructions
# access_method	anonymous read of help.sap.com's own published content service (http.svc/pagecontent). No login, no api.sap.com traffic, no DOM scraping.
# date_read	2026-09-07
# release	2608
# rows_in_source_table	5658
# completeness	complete for this source: every row of the published table was parsed, and 1149 distinct scope-item/scenario pairs resulted. Floor with respect to SAP overall — a scope item whose scenario SAP documents only in its Set-Up Instructions (SAP Signavio Process Navigator, login required) and not in this table is not here, and the size of that gap cannot be measured from this source.
# scope_items_covered	353 distinct scope items appear in the table
# link_source	PUBLISHED on every row: SAP states the scope item and the communication scenario in the same table row. No row in this file is derived.
# empty_columns	mandatory is empty on every row: the published table does not state whether a scenario is mandatory or optional for the scope item. SAP states that per scope item in its Set-Up Instructions. Empty means not published, not "optional".
# empty_scope_item_id	17 source rows carry no scope item because SAP marks them "Relevant for solution" (the interface applies to the whole solution, not one scope item). They are kept with an empty scope_item_id and the evidence says so, rather than dropped.
# not_claimed	this file states what SAP publishes for release 2608. It says nothing about what any tenant has activated or arranged.
scope_item_id	comm_scenario_id	mandatory	source_url	link_source	evidence
BDK	SAP_COM_0295		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDK ("Sales Processing Using Third-Party Without Shipping Notification") against Communication Scenario ID SAP_COM_0295 on 2 row(s); interface(s): CO_MMCM_ESR_PURG_PRICING_COND, CO_SDCM_ESR_SALES_PRICING_COND; interface type(s): SOAP.
BDK	SAP_COM_0421		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDK ("Sales Processing Using Third-Party Without Shipping Notification") against Communication Scenario ID SAP_COM_0421 on 2 row(s); interface(s): CO_EDO_TR_CLIENT_EDESPATCH_SE1, CO_EDO_TR_CLIENT_EDESPATCH_SER; interface type(s): SOAP.
BDK	SAP_COM_0422		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDK ("Sales Processing Using Third-Party Without Shipping Notification") against Communication Scenario ID SAP_COM_0422 on 4 row(s); interface(s): CO_EDO_TR_CLIENT_EINVOICE_SER1, CO_EDO_TR_CLIENT_EINVOICE_SER3, CO_EDO_TR_CLIENT_EINVOICE_SERV, CO_EDO_TR_CONS_INV_TRANSM_SERV; interface type(s): SOAP.
BDK	SAP_COM_0856		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDK ("Sales Processing Using Third-Party Without Shipping Notification") against Communication Scenario ID SAP_COM_0856 on 1 row(s); interface(s): CO_EDO_PL_KSEF_TRANS_SERV_V1; interface type(s): SOAP.
BDN	SAP_COM_0294		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDN ("Sales of Non-Stock Item with Order-Specific Procurement") against Communication Scenario ID SAP_COM_0294 on 10 row(s); interface(s): API_PURGPRCGCONDITIONRECORD_SRV_0001, API_PURGPRICINGCONDITIONTYPE_SRV_0001, API_PURGPRICINGPROCEDURE_SRV_0001, API_SLSPRCGACCESSSEQUENCE_0001_G4BA, API_SLSPRCGCNDNEXCLUSION_0001_G4BA, API_SLSPRCGCONDITIONFIELD_0001_G4BA, API_SLSPRCGCONDITIONTABLE_0001_G4BA, API_SLSPRICINGCONDITIONRECORD_SRV_0001, API_SLSPRICINGCONDITIONTYPE_SRV_0001, API_SLSPRICINGPROCEDURE_SRV_0001; interface type(s): OData.
BDN	SAP_COM_0295		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDN ("Sales of Non-Stock Item with Order-Specific Procurement") against Communication Scenario ID SAP_COM_0295 on 2 row(s); interface(s): CO_MMCM_ESR_PURG_PRICING_COND, CO_SDCM_ESR_SALES_PRICING_COND; interface type(s): SOAP.
BDQ	SAP_COM_0159		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0159 on 3 row(s); interface(s): API_DEBITMEMOREQUEST_0001_G4BA, API_DEBIT_MEMO_REQUEST_SRV_0001, API_DEBIT_MEMO_REQ_SIMULATION_SRV_0001; interface type(s): OData.
BDQ	SAP_COM_0294		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0294 on 10 row(s); interface(s): API_PURGPRCGCONDITIONRECORD_SRV_0001, API_PURGPRICINGCONDITIONTYPE_SRV_0001, API_PURGPRICINGPROCEDURE_SRV_0001, API_SLSPRCGACCESSSEQUENCE_0001_G4BA, API_SLSPRCGCNDNEXCLUSION_0001_G4BA, API_SLSPRCGCONDITIONFIELD_0001_G4BA, API_SLSPRCGCONDITIONTABLE_0001_G4BA, API_SLSPRICINGCONDITIONRECORD_SRV_0001, API_SLSPRICINGCONDITIONTYPE_SRV_0001, API_SLSPRICINGPROCEDURE_SRV_0001; interface type(s): OData.
BDQ	SAP_COM_0295		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0295 on 2 row(s); interface(s): CO_MMCM_ESR_PURG_PRICING_COND, CO_SDCM_ESR_SALES_PRICING_COND; interface type(s): SOAP.
BDQ	SAP_COM_0421		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0421 on 2 row(s); interface(s): CO_EDO_TR_CLIENT_EDESPATCH_SE1, CO_EDO_TR_CLIENT_EDESPATCH_SER; interface type(s): SOAP.
BDQ	SAP_COM_0422		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0422 on 4 row(s); interface(s): CO_EDO_TR_CLIENT_EINVOICE_SER1, CO_EDO_TR_CLIENT_EINVOICE_SER3, CO_EDO_TR_CLIENT_EINVOICE_SERV, CO_EDO_TR_CONS_INV_TRANSM_SERV; interface type(s): SOAP.
BDQ	SAP_COM_0631		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0631 on 3 row(s); interface(s): CO_EDO_PT_RECEIVE_MESSAGE_V1_0, CO_EDO_PT_SEND_CREDITNOTE_V1_0, CO_EDO_PT_SEND_INVOICE_V1_0; interface type(s): SOAP.
BDQ	SAP_COM_0669		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0669 on 12 row(s); interface(s): CO_EDO_CL_BOLETA_V11, CO_EDO_CL_CHILE_MAIL_UPDATE, CO_EDO_CL_DAILY_BOLETA_SUMMARY, CO_EDO_CL_DELIVERYNOTE_SERV, CO_EDO_CL_DTE_GETSTATUS_SERV, CO_EDO_CL_DTE_TRANSMIS_SERV, CO_EDO_CL_IDTE_ACKTOSII_SERV, CO_EDO_CL_IDTE_ENVIORECIB_SERV, CO_EDO_CL_IDTE_SERV, CO_EDO_CL_SIGN_ENVIODTE; interface type(s): SOAP.
BDQ	SAP_COM_0689		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0689 on 6 row(s); interface(s): CO_EDO_GR_CANCEL_INVOICE, CO_EDO_GR_EXPENSE_CLASSIFICATI, CO_EDO_GR_INCOME_CLASSIFICATIO, CO_EDO_GR_REQUEST_DOCS3, CO_EDO_GR_REQUEST_VATINFO, CO_EDO_GR_SEND_INVOICE2; interface type(s): SOAP.
BDQ	SAP_COM_0856		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0856 on 1 row(s); interface(s): CO_EDO_PL_KSEF_TRANS_SERV_V1; interface type(s): SOAP.
BDQ	SAP_COM_0857		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDQ ("Invoice Correction Process with Debit Memo") against Communication Scenario ID SAP_COM_0857 on 9 row(s); interface(s): CO_EDO_EG_CANC_REJC_V1_0, CO_EDO_EG_DECL_CANC_REJC_V1_0, CO_EDO_EG_GET_DOC_DETAIL_V1_0, CO_EDO_EG_GET_DOC_PDF_V1_0, CO_EDO_EG_GET_RECENT_DOCS_V1_0, CO_EDO_EG_SEARCH_DOC_V1_0, CO_EDO_EG_SUBMIT_DOC_V1_1, ERP_NOTIFICATIONS, ERP_PING; interface type(s): SOAP.
BDW	SAP_COM_0294		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDW ("Returnables Processing") against Communication Scenario ID SAP_COM_0294 on 10 row(s); interface(s): API_PURGPRCGCONDITIONRECORD_SRV_0001, API_PURGPRICINGCONDITIONTYPE_SRV_0001, API_PURGPRICINGPROCEDURE_SRV_0001, API_SLSPRCGACCESSSEQUENCE_0001_G4BA, API_SLSPRCGCNDNEXCLUSION_0001_G4BA, API_SLSPRCGCONDITIONFIELD_0001_G4BA, API_SLSPRCGCONDITIONTABLE_0001_G4BA, API_SLSPRICINGCONDITIONRECORD_SRV_0001, API_SLSPRICINGCONDITIONTYPE_SRV_0001, API_SLSPRICINGPROCEDURE_SRV_0001; interface type(s): OData.
BDW	SAP_COM_0295		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDW ("Returnables Processing") against Communication Scenario ID SAP_COM_0295 on 2 row(s); interface(s): CO_MMCM_ESR_PURG_PRICING_COND, CO_SDCM_ESR_SALES_PRICING_COND; interface type(s): SOAP.
BDW	SAP_COM_0421		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDW ("Returnables Processing") against Communication Scenario ID SAP_COM_0421 on 2 row(s); interface(s): CO_EDO_TR_CLIENT_EDESPATCH_SE1, CO_EDO_TR_CLIENT_EDESPATCH_SER; interface type(s): SOAP.
BDW	SAP_COM_0422		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDW ("Returnables Processing") against Communication Scenario ID SAP_COM_0422 on 4 row(s); interface(s): CO_EDO_TR_CLIENT_EINVOICE_SER1, CO_EDO_TR_CLIENT_EINVOICE_SER3, CO_EDO_TR_CLIENT_EINVOICE_SERV, CO_EDO_TR_CONS_INV_TRANSM_SERV; interface type(s): SOAP.
BDW	SAP_COM_0494		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BDW ("Returnables Processing") against Communication Scenario ID SAP_COM_0494 on 1 row(s); interface(s): CO_EDO_PT_MANAGE_TRREG_V1_0; interface type(s): SOAP.
BFA	SAP_COM_0379		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BFA ("Basic Bank Account Management") against Communication Scenario ID SAP_COM_0379 on 1 row(s); interface(s): API_BANK_G4BA; interface type(s): OData.
BFB	SAP_COM_0132		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BFB ("Basic Cash Operations") against Communication Scenario ID SAP_COM_0132 on 3 row(s); interface(s): BAPI_PAYMENTREQUEST_CREATE, BAPI_PAYMENTREQUEST_GETLIST, BAPI_PAYMENTREQUEST_GETSTATUS; interface type(s): RFC.
BFB	SAP_COM_0A62		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BFB ("Basic Cash Operations") against Communication Scenario ID SAP_COM_0A62 on 1 row(s); interface(s): API_MEMORECORD_G4BA; interface type(s): OData.
BFH	SAP_COM_0563		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BFH ("Asset Under Construction") against Communication Scenario ID SAP_COM_0563 on 11 row(s); interface(s): API_FIXEDASSETACQUISITION_G4BA, API_FIXEDASSETRETIREMENT_G4BA, API_FIXEDASSETREVALUATION_G4BA, API_FIXEDASSETUSAGEOBJECT_G4BA, API_FIXEDASSET_G4BA, CO_FAA_MD_ESR_CHANGE_CONF, CO_FAA_MD_ESR_CREATE_MAIN_CONF, CO_FAA_MD_ESR_CREATE_SUB_CONF, FIXEDASSETCHANGE, FIXEDASSETCREATEMAIN, FIXEDASSETCREATESUB; interface type(s): OData, SOAP.
BFH	SAP_COM_0A93		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BFH ("Asset Under Construction") against Communication Scenario ID SAP_COM_0A93 on 1 row(s); interface(s): API_FIXEDASSET_G4BA; interface type(s): OData.
BH1	SAP_COM_0322		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH1 ("Corrective Maintenance") against Communication Scenario ID SAP_COM_0322 on 10 row(s); interface(s): BAPI_ALM_NOTIF_CLOSE, BAPI_ALM_NOTIF_CREATE, BAPI_ALM_NOTIF_DATA_ADD, BAPI_ALM_NOTIF_DATA_MODIFY, BAPI_ALM_NOTIF_GET_DETAIL, BAPI_ALM_NOTIF_LIST_EQUI, BAPI_ALM_NOTIF_LIST_FUNCLOC, BAPI_ALM_NOTIF_POSTPONE, BAPI_ALM_NOTIF_PUTINPROGRESS, BAPI_ALM_NOTIF_SAVE; interface type(s): RFC.
BH1	SAP_COM_0344		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH1 ("Corrective Maintenance") against Communication Scenario ID SAP_COM_0344 on 10 row(s); interface(s): BAPI_ALM_COMPONENT_GET_DETAIL, BAPI_ALM_CONF_CANCEL, BAPI_ALM_CONF_CREATE, BAPI_ALM_CONF_GETDETAIL, BAPI_ALM_CONF_GETLIST, BAPI_ALM_OPERATION_GET_DETAIL, BAPI_ALM_ORDERHEAD_GET_LIST, BAPI_ALM_ORDEROPER_GET_LIST, BAPI_ALM_ORDER_GET_DETAIL, BAPI_ALM_ORDER_MAINTAIN; interface type(s): RFC.
BH1	SAP_COM_0395		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH1 ("Corrective Maintenance") against Communication Scenario ID SAP_COM_0395 on 9 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_EQUIPMENT_0001, API_EQUIPMENT_STRUCLIST_G4BA, API_FUNCNLLOC_STRUCLIST_G4BA, API_FUNCTIONALLOCATION_0001, API_MAINTENANCETASKLIST_G4BA, API_MASTERWARRANTY_G4BA, API_MATERIALSERIALNUMBER_G4BA, API_MEASURINGPOINT_G4BA; interface type(s): OData.
BH1	SAP_COM_0396		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH1 ("Corrective Maintenance") against Communication Scenario ID SAP_COM_0396 on 2 row(s); interface(s): API_MAINTENANCEITEM_0001, API_MAINTENANCEPLAN_0001; interface type(s): OData.
BH1	SAP_COM_0397		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH1 ("Corrective Maintenance") against Communication Scenario ID SAP_COM_0397 on 12 row(s); interface(s): API_CATALOGPROFILE_G4BA, API_CAUSE_G4BA, API_CODING_G4BA, API_CV_ATTACHMENT_SRV_0001, API_DETECTIONMETHOD_G4BA, API_MAINTENANCENOTIFICATION_G4BA, API_MAINTENANCEORDER_0001, API_MAINTENANCEORDER_0002, API_MAINTNOTIFICATION_0001, API_OBJECTPART_G4BA, API_OVWDAMAGE_G4BA, API_TASKCODE_G4BA; interface type(s): OData.
BH1	SAP_COM_0398		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH1 ("Corrective Maintenance") against Communication Scenario ID SAP_COM_0398 on 2 row(s); interface(s): API_MAINTORDERCONFIRMATION_0001, API_MEASUREMENTDOCUMENT_G4BA; interface type(s): OData.
BH2	SAP_COM_0322		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH2 ("Emergency Maintenance") against Communication Scenario ID SAP_COM_0322 on 10 row(s); interface(s): BAPI_ALM_NOTIF_CLOSE, BAPI_ALM_NOTIF_CREATE, BAPI_ALM_NOTIF_DATA_ADD, BAPI_ALM_NOTIF_DATA_MODIFY, BAPI_ALM_NOTIF_GET_DETAIL, BAPI_ALM_NOTIF_LIST_EQUI, BAPI_ALM_NOTIF_LIST_FUNCLOC, BAPI_ALM_NOTIF_POSTPONE, BAPI_ALM_NOTIF_PUTINPROGRESS, BAPI_ALM_NOTIF_SAVE; interface type(s): RFC.
BH2	SAP_COM_0344		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH2 ("Emergency Maintenance") against Communication Scenario ID SAP_COM_0344 on 10 row(s); interface(s): BAPI_ALM_COMPONENT_GET_DETAIL, BAPI_ALM_CONF_CANCEL, BAPI_ALM_CONF_CREATE, BAPI_ALM_CONF_GETDETAIL, BAPI_ALM_CONF_GETLIST, BAPI_ALM_OPERATION_GET_DETAIL, BAPI_ALM_ORDERHEAD_GET_LIST, BAPI_ALM_ORDEROPER_GET_LIST, BAPI_ALM_ORDER_GET_DETAIL, BAPI_ALM_ORDER_MAINTAIN; interface type(s): RFC.
BH2	SAP_COM_0395		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH2 ("Emergency Maintenance") against Communication Scenario ID SAP_COM_0395 on 9 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_EQUIPMENT_0001, API_EQUIPMENT_STRUCLIST_G4BA, API_FUNCNLLOC_STRUCLIST_G4BA, API_FUNCTIONALLOCATION_0001, API_MAINTENANCETASKLIST_G4BA, API_MASTERWARRANTY_G4BA, API_MATERIALSERIALNUMBER_G4BA, API_MEASURINGPOINT_G4BA; interface type(s): OData.
BH2	SAP_COM_0396		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH2 ("Emergency Maintenance") against Communication Scenario ID SAP_COM_0396 on 2 row(s); interface(s): API_MAINTENANCEITEM_0001, API_MAINTENANCEPLAN_0001; interface type(s): OData.
BH2	SAP_COM_0397		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH2 ("Emergency Maintenance") against Communication Scenario ID SAP_COM_0397 on 12 row(s); interface(s): API_CATALOGPROFILE_G4BA, API_CAUSE_G4BA, API_CODING_G4BA, API_CV_ATTACHMENT_SRV_0001, API_DETECTIONMETHOD_G4BA, API_MAINTENANCENOTIFICATION_G4BA, API_MAINTENANCEORDER_0001, API_MAINTENANCEORDER_0002, API_MAINTNOTIFICATION_0001, API_OBJECTPART_G4BA, API_OVWDAMAGE_G4BA, API_TASKCODE_G4BA; interface type(s): OData.
BH2	SAP_COM_0398		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BH2 ("Emergency Maintenance") against Communication Scenario ID SAP_COM_0398 on 2 row(s); interface(s): API_MAINTORDERCONFIRMATION_0001, API_MEASUREMENTDOCUMENT_G4BA; interface type(s): OData.
BJ2	SAP_COM_0319		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BJ2 ("Preventive Maintenance") against Communication Scenario ID SAP_COM_0319 on 16 row(s); interface(s): API_EQUI_RESET_DELETIONFLAG, API_EQUI_RESET_INACTIVE, API_EQUI_SET_DELETIONFLAG, API_EQUI_SET_INACTIVE, API_FUNCLOC_RESET_DELFLAG, API_FUNCLOC_RESET_INACTIVE, API_FUNCLOC_SET_DELFLAG, API_FUNCLOC_SET_INACTIVE, BAPI_EQUI_CHANGE, BAPI_EQUI_CREATE, BAPI_EQUI_GETDETAIL, BAPI_EQUI_GETLIST, BAPI_FUNCLOC_CHANGE, BAPI_FUNCLOC_CREATE, BAPI_FUNCLOC_GETDETAIL, BAPI_FUNCLOC_GETLIST; interface type(s): RFC.
BJ2	SAP_COM_0322		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BJ2 ("Preventive Maintenance") against Communication Scenario ID SAP_COM_0322 on 10 row(s); interface(s): BAPI_ALM_NOTIF_CLOSE, BAPI_ALM_NOTIF_CREATE, BAPI_ALM_NOTIF_DATA_ADD, BAPI_ALM_NOTIF_DATA_MODIFY, BAPI_ALM_NOTIF_GET_DETAIL, BAPI_ALM_NOTIF_LIST_EQUI, BAPI_ALM_NOTIF_LIST_FUNCLOC, BAPI_ALM_NOTIF_POSTPONE, BAPI_ALM_NOTIF_PUTINPROGRESS, BAPI_ALM_NOTIF_SAVE; interface type(s): RFC.
BJ2	SAP_COM_0344		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BJ2 ("Preventive Maintenance") against Communication Scenario ID SAP_COM_0344 on 10 row(s); interface(s): BAPI_ALM_COMPONENT_GET_DETAIL, BAPI_ALM_CONF_CANCEL, BAPI_ALM_CONF_CREATE, BAPI_ALM_CONF_GETDETAIL, BAPI_ALM_CONF_GETLIST, BAPI_ALM_OPERATION_GET_DETAIL, BAPI_ALM_ORDERHEAD_GET_LIST, BAPI_ALM_ORDEROPER_GET_LIST, BAPI_ALM_ORDER_GET_DETAIL, BAPI_ALM_ORDER_MAINTAIN; interface type(s): RFC.
BJ2	SAP_COM_0395		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BJ2 ("Preventive Maintenance") against Communication Scenario ID SAP_COM_0395 on 9 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_EQUIPMENT_0001, API_EQUIPMENT_STRUCLIST_G4BA, API_FUNCNLLOC_STRUCLIST_G4BA, API_FUNCTIONALLOCATION_0001, API_MAINTENANCETASKLIST_G4BA, API_MASTERWARRANTY_G4BA, API_MATERIALSERIALNUMBER_G4BA, API_MEASURINGPOINT_G4BA; interface type(s): OData.
BJ2	SAP_COM_0396		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BJ2 ("Preventive Maintenance") against Communication Scenario ID SAP_COM_0396 on 2 row(s); interface(s): API_MAINTENANCEITEM_0001, API_MAINTENANCEPLAN_0001; interface type(s): OData.
BJ2	SAP_COM_0397		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BJ2 ("Preventive Maintenance") against Communication Scenario ID SAP_COM_0397 on 12 row(s); interface(s): API_CATALOGPROFILE_G4BA, API_CAUSE_G4BA, API_CODING_G4BA, API_CV_ATTACHMENT_SRV_0001, API_DETECTIONMETHOD_G4BA, API_MAINTENANCENOTIFICATION_G4BA, API_MAINTENANCEORDER_0001, API_MAINTENANCEORDER_0002, API_MAINTNOTIFICATION_0001, API_OBJECTPART_G4BA, API_OVWDAMAGE_G4BA, API_TASKCODE_G4BA; interface type(s): OData.
BJ2	SAP_COM_0398		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item BJ2 ("Preventive Maintenance") against Communication Scenario ID SAP_COM_0398 on 2 row(s); interface(s): API_MAINTORDERCONFIRMATION_0001, API_MEASUREMENTDOCUMENT_G4BA; interface type(s): OData.
